City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,tindouf,27.6711,-8.1474,33.25,12,100,4.12,DZ,1696188004
361,pathein,16.7833,94.7333,24.01,98,100,1.26,MM,1696187296
362,les avirons,-21.2418,55.3394,21.03,78,0,3.09,RE,1696187456
363,chiang klang,19.2938,100.8617,23.23,99,92,0.49,TH,1696187456
364,pico truncado,-46.7949,-67.9573,14.46,21,100,5.96,AR,1696187457
365,kalmunai,7.4167,81.8167,25.48,86,100,6.4,LK,1696187457
366,greenville,35.6127,-77.3663,27.09,61,75,6.17,US,1696187407
367,adelaide,-34.9333,138.6,14.62,66,0,2.57,AU,1696187204
368,east glenville,42.8945,-73.9279,27.12,64,20,4.63,US,1696187457
369,tazovsky,67.4667,78.7,0.24,88,100,5.74,RU,1696187457
370,ouani,-12.1322,44.4258,25.43,76,100,1.69,KM,1696187457
371,oranjemund,-28.55,16.4333,16.33,69,0,2.65,NA,1696188006
372,wagar,16.1525,36.2032,35.17,17,0,0.53,SD,1696187458
373,general levalle,-34.0147,-63.9241,28.68,17,0,7.35,AR,1696187458
374,sitka,57.0531,-135.33,12.94,76,100,2.57,US,1696187458
375,loango,-4.6719,11.8312,24.36,85,64,3.05,CG,1696187458
376,east ballina,-28.8667,153.5833,13.78,83,0,4.97,AU,1696187458
377,bayji,34.9311,43.487,27.5,38,100,3.1,IQ,1696187458
378,taltal,-25.4,-70.4833,17.86,69,25,2.8,CL,1696188007
379,zhangjiajie,29.1294,110.4783,19.63,94,100,1.19,CN,1696187458
380,ujae,8.9322,165.7642,28.81,76,87,4.78,MH,1696187459
381,yatou,37.15,122.3833,15.18,67,19,1.32,CN,1696187459
382,saint-philippe,-21.3585,55.7679,21.77,74,2,2.93,RE,1696187459
383,santanyi,39.3546,3.1291,25.66,71,0,0.63,ES,1696187459
384,ballina,-28.8667,153.5667,13.77,84,0,4.36,AU,1696187459
385,ancud,-41.8697,-73.8203,7.96,93,100,2.78,CL,1696187459
386,boonville,38.9736,-92.7432,33.44,41,0,4.12,US,1696187459
387,kumamoto,32.7897,130.7417,14.79,68,1,1.98,JP,1696187459
388,shabqadar,34.2139,71.5552,22.12,33,0,1.46,PK,1696187459
389,svetlyy,54.675,20.1347,14.98,85,12,4.51,RU,1696187460
390,flagstaff,35.1981,-111.6513,15.89,70,75,6.17,US,1696187176
391,el nido,11.1858,119.3956,27.26,85,47,5.78,PH,1696187460
392,severo-yeniseyskiy,60.3725,93.0408,-3.01,87,100,3.58,RU,1696187460
393,wainwright,52.839,-110.8572,12.16,47,25,1.21,CA,1696188009
394,jamaame,0.0697,42.745,25.06,77,9,5.53,SO,1696187460
395,belmonte,-15.8631,-38.8828,25.13,68,8,3.77,BR,1696188009
396,contai,21.7786,87.7536,27.54,87,93,5.0,IN,1696187460
397,enewetak,11.3474,162.3373,29.22,75,64,6.42,MH,1696187461
398,nakamura,32.9833,132.9333,14.25,84,47,2.01,JP,1696187461
399,durban,-29.8579,31.0292,17.92,64,100,3.65,ZA,1696187371
400,hafar al-batin,28.4328,45.9708,31.32,18,0,0.0,SA,1696187461
401,margate,51.3813,1.3862,18.83,79,100,0.89,GB,1696187461
402,virginia,37.5481,-77.4467,27.96,53,75,4.63,US,1696187461
403,papao,-17.75,-149.55,26.82,84,11,9.47,PF,1696187462
404,ad dilam,23.9915,47.1627,31.23,17,0,2.21,SA,1696187462
405,mount isa,-20.7333,139.5,14.87,51,0,2.06,AU,1696187462
406,zyryanskoye,56.8306,86.6258,0.35,72,100,2.81,RU,1696187462
407,mantua,45.1667,10.7833,21.58,77,0,3.17,IT,1696188010
408,ouadda,8.0777,22.4007,22.74,89,100,1.35,CF,1696187462
409,crane,31.3974,-102.3501,30.52,40,1,8.98,US,1696187462
410,buenavista,8.9769,125.4089,24.91,93,100,1.53,PH,1696187463
411,port blair,11.6667,92.75,26.59,86,78,5.66,IN,1696187397
412,melfort,52.8667,-104.6177,7.07,87,100,6.17,CA,1696188011
413,eyl,7.9803,49.8164,26.8,78,10,8.96,SO,1696187463
414,rio rico,31.4715,-110.9765,30.59,32,0,9.77,US,1696187463
415,mirny,62.5353,113.9611,3.79,92,100,5.64,RU,1696188011
416,yelovo,57.0538,54.9207,13.52,62,36,5.79,RU,1696187463
417,gumla,23.05,84.55,22.81,96,100,2.02,IN,1696187186
418,ojinaga,29.5667,-104.4167,34.21,37,0,4.63,MX,1696187366
419,ola,59.5833,151.2833,3.01,87,100,1.51,RU,1696187464
420,banda aceh,5.5577,95.3222,26.21,84,15,4.7,ID,1696187464
421,porto novo,6.4965,2.6036,26.14,83,74,3.94,BJ,1696187379
422,pacific grove,36.6177,-121.9166,20.68,80,75,2.57,US,1696187220
423,lensk,60.7253,114.9278,3.18,96,100,6.71,RU,1696187464
424,qui nhon,13.7667,109.2333,26.02,88,100,2.94,VN,1696187464
425,nuuk,64.1835,-51.7216,3.34,75,20,1.54,GL,1696187311
426,benguela,-12.5763,13.4055,22.49,82,51,1.65,AO,1696187465
427,ikwiriri,-7.9562,38.9716,22.25,89,0,2.49,TZ,1696187465
428,safaga,26.7292,33.9365,30.66,44,33,9.31,EG,1696187465
429,punta arenas,-53.15,-70.9167,6.06,49,40,13.38,CL,1696187191
430,zeya,53.75,127.2667,4.94,87,75,1.79,RU,1696187465
431,tsiombe,-25.3,45.4833,21.93,81,0,0.94,MG,1696187240
432,broken hill,-31.95,141.4333,18.37,40,72,6.73,AU,1696187465
433,nokha,27.6,73.4167,29.78,21,0,3.65,IN,1696187465
434,anapa,44.8908,37.3239,18.24,82,20,3.0,RU,1696187445
435,kurumkan,54.3,110.3,7.85,88,100,3.13,RU,1696187466
436,iwaki,37.05,140.8833,18.9,77,54,4.04,JP,1696187466
437,fale old settlement,-9.3852,-171.2468,27.99,74,14,2.36,TK,1696187466
438,monrovia,6.3005,-10.7969,26.87,84,99,2.76,LR,1696187466
439,badagry,6.4167,2.8833,26.23,85,94,4.93,NG,1696187466
440,kyshtovka,56.555,76.6271,2.97,69,19,2.68,RU,1696187466
441,sumbawa besar,-8.5,117.4333,21.36,80,94,1.92,ID,1696187466
442,beloyarskiy,63.7119,66.6722,9.44,88,64,4.02,RU,1696188014
443,konstantinovka,49.6167,127.9833,5.75,92,62,2.71,RU,1696188014
444,piti village,13.4626,144.6933,27.49,90,0,1.54,GU,1696187467
445,bamboo flat,11.7,92.7167,26.58,86,82,5.62,IN,1696187467
446,manay,7.215,126.5397,26.58,84,100,4.2,PH,1696188014
447,hammerfest,70.6634,23.6821,3.25,65,75,3.09,NO,1696187467
448,arar,30.9753,41.0381,28.01,18,0,3.6,SA,1696187467
449,sao felix do xingu,-6.6447,-51.995,40.36,16,17,2.06,BR,1696187468
450,vilyuchinsk,52.9306,158.4028,4.15,82,100,0.59,RU,1696187468
451,shakawe,-18.3667,21.85,26.82,16,1,2.47,BW,1696187468
452,amuntai,-2.4177,115.2494,23.46,68,51,0.37,ID,1696187468
453,khasab,26.1799,56.2477,30.71,56,0,3.7,OM,1696187468
454,cadale,2.7603,46.3222,26.05,84,0,6.66,SO,1696187468
455,natchez,31.5604,-91.4032,33.47,29,0,4.63,US,1696187405
456,antonio enes,-16.2325,39.9086,25.3,80,5,6.05,MZ,1696187468
457,kuanda,56.3161,116.0806,5.86,70,100,1.9,RU,1696187469
458,aurillac,44.9167,2.45,21.05,74,0,2.57,FR,1696187469
459,sarupathar,26.1984,93.8094,25.1,96,100,1.09,IN,1696187239
460,puerto baquerizo moreno,-0.9,-89.6,27.55,65,75,7.2,EC,1696187469
461,belyy yar,53.6039,91.3903,3.94,81,40,0.0,RU,1696187469
462,lerwick,60.1545,-1.1494,12.0,90,0,5.49,GB,1696187469
463,el sauzal de rodriguez,31.9,-116.6833,15.79,83,99,4.63,MX,1696187469
464,kerema,-7.9631,145.7785,25.05,92,100,1.63,PG,1696187469
465,tofol,5.3248,163.0078,28.41,75,18,3.16,FM,1696187470
466,starotitarovskaya,45.2136,37.1439,18.31,57,52,6.81,RU,1696187470
467,urangan,-25.3,152.9,20.53,67,14,1.75,AU,1696187470
468,pong,19.1493,100.2752,23.09,99,95,1.02,TH,1696187235
469,revelstoke,50.9832,-118.2023,15.6,53,97,0.75,CA,1696187410
470,chernyshevskiy,63.0128,112.4714,-0.21,96,100,5.76,RU,1696187470
471,lompoc,34.6391,-120.4579,22.23,68,0,3.6,US,1696187471
472,el dorado,38.7666,-120.5177,15.35,83,100,0.89,US,1696187390
473,santa ana,33.7456,-117.8678,21.11,69,75,4.12,US,1696187171
474,benghazi,32.1167,20.0667,24.39,63,0,5.45,LY,1696187471
475,narok,-1.0783,35.8601,19.5,62,96,3.68,KE,1696187472
476,cooper's town,26.8667,-77.5167,27.48,80,100,7.22,BS,1696188017
477,nova vicosa,-17.8919,-39.3719,25.28,67,13,6.62,BR,1696187472
478,dashiqiao,40.6373,122.5025,13.18,53,0,3.23,CN,1696187472
479,san nicolas de los arroyos,-33.3358,-60.2252,25.56,20,5,1.75,AR,1696187472
480,lampang,18.3333,99.5,26.26,83,100,0.45,TH,1696187472
481,olinda,-8.0089,-34.8553,27.85,61,20,5.66,BR,1696187214
482,dryden,49.7833,-92.7503,18.16,94,100,6.17,CA,1696187473
483,westport,41.1415,-73.3579,26.37,64,0,3.6,US,1696187473
484,al kut,32.5147,45.819,30.71,23,7,5.1,IQ,1696187473
485,frenchville,-23.3442,150.5507,16.52,88,0,2.06,AU,1696187473
486,ankang,32.68,109.0172,15.77,95,100,1.69,CN,1696187474
487,yarmouth,41.7057,-70.2286,20.08,81,100,8.49,US,1696187474
488,da nang,16.0678,108.2208,25.99,94,20,0.51,VN,1696188018
489,olyokminsk,60.3736,120.4264,4.44,92,95,1.34,RU,1696187474
490,sadovoye,47.7764,44.5089,16.55,41,95,3.47,RU,1696187474
491,montepuez,-13.1256,38.9997,23.75,55,0,4.13,MZ,1696187297
492,cockburn town,21.4612,-71.1419,30.98,62,40,5.14,TC,1696187303
493,ust'-kut,56.7938,105.7672,-4.2,92,61,2.68,RU,1696187474
494,mhamid,29.82,-5.72,30.73,16,89,4.8,MA,1696187475
495,kasongo,-4.45,26.6667,24.16,72,75,1.44,CD,1696187475
496,salto,-31.3833,-57.9667,21.6,40,0,3.13,UY,1696187258
497,aboisso,5.4678,-3.2071,24.53,91,41,2.13,CI,1696187475
498,moyynkum,44.2914,72.9469,18.94,29,100,2.54,KZ,1696187475
499,muncar,-8.4333,114.3333,21.75,89,86,1.31,ID,1696187475
500,deori,21.45,82.6167,24.74,93,100,2.25,IN,1696187475
501,tananger,58.9333,5.6,14.6,94,100,5.14,NO,1696187476
502,arkhangel'sk,64.5401,40.5433,9.51,95,80,1.47,RU,1696187476
503,vuktyl,63.8567,57.3094,11.73,87,100,6.26,RU,1696187476
504,arkhara,49.4212,130.0842,7.65,92,100,3.13,RU,1696187476
505,nungwi,-5.7265,39.2987,25.4,78,1,5.48,TZ,1696187476
506,oarai,36.3167,140.6,21.3,76,100,6.18,JP,1696187476
507,kerben,40.2951,72.1863,13.28,37,71,1.15,KG,1696187476
508,ushibukamachi,32.1906,130.0228,20.55,64,9,6.02,JP,1696187477
509,ust'-ilimsk,58.0006,102.6619,-1.42,83,100,4.02,RU,1696187477
510,cuito,-12.3833,16.9333,18.57,65,90,2.93,AO,1696187477
511,kirakira,-10.4544,161.9205,25.78,87,95,4.55,SB,1696187477
512,ciudad bolivar,8.1222,-63.5497,36.12,40,100,1.46,VE,1696187370
513,vytegra,61.0064,36.4481,11.31,90,100,8.05,RU,1696187477
514,gornopravdinsk,60.05,69.9,7.42,90,84,4.08,RU,1696187477
515,souillac,-20.5167,57.5167,23.21,83,75,3.09,MU,1696187477
516,duba,27.3513,35.6901,32.07,44,20,1.72,SA,1696187478
517,lethbridge,49.7,-112.8186,7.06,87,100,2.06,CA,1696187353
518,carnarvon,-24.8667,113.6333,19.69,62,100,7.87,AU,1696187478
519,castillos,-34.1667,-53.8333,15.85,58,11,5.58,UY,1696187478
520,male,4.1748,73.5089,25.97,100,100,4.63,MV,1696187478
521,zakynthos,37.7914,20.8953,21.47,83,20,0.0,GR,1696187478
522,siocon,7.7061,122.1353,25.95,89,100,2.53,PH,1696187478
523,ventspils,57.3894,21.5606,14.96,77,40,4.63,LV,1696187479
524,stanthorpe,-28.6667,151.95,13.57,83,4,2.01,AU,1696187479
525,adigrat,14.277,39.462,15.89,71,8,2.09,ET,1696187479
526,yung shue wan,22.2333,114.1167,29.26,79,86,9.88,HK,1696187479
527,dawesville,30.9224,-84.0091,28.42,54,0,5.66,US,1696187479
528,conde,-7.2597,-34.9075,27.7,61,20,6.17,BR,1696187479
529,taoudenni,22.6783,-3.9836,35.97,10,82,2.42,ML,1696187479
530,port sudan,19.6175,37.2164,31.58,53,1,1.57,SD,1696187479
531,mermoz boabab,14.7065,-17.4758,28.88,84,40,2.06,SN,1696187480
532,beerwah,-26.85,152.9667,14.97,95,0,1.6,AU,1696187480
533,gorontalo,0.5412,123.0595,22.17,87,98,1.42,ID,1696188023
534,aldan,58.6031,125.3894,0.11,79,12,1.34,RU,1696187480
535,saldanha,-33.0117,17.9442,14.85,74,0,5.39,ZA,1696187480
536,kalabo,-14.97,22.6814,27.04,30,23,2.58,ZM,1696187480
537,kerikeri,-35.2268,173.9474,11.13,92,18,2.89,NZ,1696187481
538,ghadamis,30.1337,9.5007,27.37,27,0,7.17,LY,1696187481
539,el porvenir,13.7617,-87.3458,31.63,54,62,0.47,HN,1696187481
540,linxi,39.7,118.4333,14.53,42,39,1.08,CN,1696187481
541,trinidad,-14.8333,-64.9,34.8,38,98,0.89,BO,1696187481
542,salinopolis,-0.6136,-47.3561,28.51,74,100,8.01,BR,1696187481
543,kasungu,-13.0333,33.4833,23.96,37,0,2.74,MW,1696187482
544,mersa matruh,31.3525,27.2453,24.53,61,100,5.9,EG,1696187482
545,jiwani,25.05,61.7417,27.66,76,0,1.4,PK,1696187482
546,imbituba,-28.24,-48.6703,22.14,71,54,7.22,BR,1696187482
547,cazin,44.9669,15.9431,13.62,76,4,1.33,BA,1696187482
548,toktogul,41.8708,72.9402,15.56,41,56,0.45,KG,1696187482
549,urzhar,47.093,81.6294,12.61,56,69,3.12,KZ,1696187482
550,karkira,36.9292,6.5856,22.01,83,0,1.06,DZ,1696187483
551,altai,46.3722,96.2583,3.18,76,92,1.93,MN,1696187405
552,coquimbo,-29.9533,-71.3436,15.12,73,81,3.19,CL,1696187483
553,bratsk,56.1325,101.6142,-0.66,75,100,3.88,RU,1696188024
554,chichihualco,17.6833,-99.65,25.28,74,40,1.02,MX,1696187483
555,the pas,53.8251,-101.2541,8.01,87,100,4.12,CA,1696187483
556,gebeit,21.0667,36.3167,30.74,31,5,0.32,SD,1696187483
557,nguigmi,14.2495,13.1092,32.0,33,89,2.87,NE,1696187484
558,novyy urgal,51.0736,132.5642,6.11,89,100,1.06,RU,1696188025
559,nandigama,16.7833,80.3,25.8,89,100,1.38,IN,1696187484
560,runing,33.0011,114.3542,16.17,94,100,4.15,CN,1696187484
561,formosa do rio preto,-11.0483,-45.1931,38.55,15,6,3.33,BR,1696187484
562,labytnangi,66.6572,66.4183,7.81,98,100,2.88,RU,1696187484
563,nasrullahganj,22.6833,77.2667,24.4,75,19,2.67,IN,1696187484
564,xinyuan,37.3,99.0,6.61,39,100,1.19,CN,1696187484
565,upington,-28.4478,21.2561,21.21,18,0,1.03,ZA,1696187484
566,otjimbingwe,-22.35,16.1333,26.89,11,0,2.89,NA,1696187485
567,altamira,-3.2033,-52.2064,39.62,21,97,1.74,BR,1696187485
568,bambanglipuro,-7.95,110.2833,22.65,91,45,0.85,ID,1696187485
569,seybaplaya,19.65,-90.6667,31.7,65,88,4.32,MX,1696187485
570,luwuk,-0.9516,122.7875,23.45,71,98,2.19,ID,1696187485
571,raipur,21.2333,81.6333,24.9,83,100,3.05,IN,1696187485
572,gizo,-8.103,156.8419,26.92,84,64,7.58,SB,1696187485
573,padang,-0.9492,100.3543,26.03,91,87,1.4,ID,1696187486
574,lamar,33.6668,-95.5836,33.88,35,20,4.12,US,1696187486
575,kaiyuan,23.6977,103.3037,17.95,96,44,1.96,CN,1696188028
576,makushino,55.2103,67.2442,8.93,85,0,3.18,RU,1696187486
577,mariakani,-3.8633,39.4736,25.05,84,1,3.11,KE,1696187486
578,mariehamn,60.0973,19.9348,13.79,100,20,0.51,AX,1696187486
579,cottage grove,44.8277,-92.9438,32.84,42,0,5.66,US,1696187486
580,nantucket,41.2835,-70.0995,21.03,83,100,10.8,US,1696187343
